id,sample,hap,chrom,source,arm_mb,n_blocks,n_unspecified,unspecified_mb,syntax
NA20503_h1_chr14,NA20503,1,chr14,censat,10.151649,47,2,0.342012,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20503_h1_chr15,NA20503,1,chr15,censat,9.242598,22,0,0.0,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20503_h1_chr21,NA20503,1,chr21,censat,4.246633,29,1,0.069493,HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20503_h1_chr22,NA20503,1,chr22,censat,8.571431,48,3,0.318307,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20503_h2_chr14,NA20503,2,chr14,censat,8.687448,44,3,0.259604,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20503_h2_chr15,NA20503,2,chr15,censat,10.713792,38,1,0.09992,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20503_h2_chr21,NA20503,2,chr21,censat,6.376762,37,2,0.230656,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
NA20503_h2_chr22,NA20503,2,chr22,censat,8.827309,46,1,0.093876,UNK-NONSAT-bSat-HSat1A-HSat3-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20503_h2_chr13,NA20503,2,chr13,censat,5.704199,27,0,0.0,NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20752_h1_chr14,NA20752,1,chr14,censat,8.651431,46,3,0.289512,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20752_h1_chr21,NA20752,1,chr21,censat,4.56587,27,0,0.0,HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20752_h1_chr15,NA20752,1,chr15,censat,6.312782,23,0,0.0,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
NA20752_h1_chr22,NA20752,1,chr22,censat,6.706711,38,1,0.10084,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20752_h2_chr21,NA20752,2,chr21,censat,9.567434,48,5,0.742067,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
NA20752_h2_chr13,NA20752,2,chr13,censat,7.184464,37,1,0.076591,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20752_h2_chr22,NA20752,2,chr22,censat,6.379933,35,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20752_h2_chr14,NA20752,2,chr14,censat,7.70805,48,1,0.069438,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20762_h1_chr14,NA20762,1,chr14,censat,10.127966,57,2,0.232659,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20762_h1_chr21,NA20762,1,chr21,censat,7.137373,43,4,0.554312,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20762_h1_chr22,NA20762,1,chr22,censat,8.404079,44,0,0.0,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20762_h1_chr13,NA20762,1,chr13,censat,5.785758,34,1,0.059634,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20762_h1_chr15,NA20762,1,chr15,censat,12.734107,36,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20762_h2_chr14,NA20762,2,chr14,censat,10.095818,46,2,0.636599,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20762_h2_chr21,NA20762,2,chr21,censat,7.529074,38,2,0.277157,HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20762_h2_chr22,NA20762,2,chr22,censat,11.188552,53,2,0.195404,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20762_h2_chr13,NA20762,2,chr13,censat,6.017788,37,1,0.076579,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20762_h2_chr15,NA20762,2,chr15,censat,11.241106,35,0,0.0,NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20799_h1_chr22,NA20799,1,chr22,censat,8.394662,48,2,0.328165,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20799_h1_chr14,NA20799,1,chr14,censat,5.978106,27,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20799_h1_chr15,NA20799,1,chr15,censat,9.716556,29,1,0.291832,UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20799_h2_chr14,NA20799,2,chr14,censat,5.756459,33,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20799_h2_chr21,NA20799,2,chr21,censat,4.392171,29,1,0.056816,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20799_h2_chr15,NA20799,2,chr15,censat,7.254858,26,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20799_h2_chr22,NA20799,2,chr22,censat,7.05904,42,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20799_h2_chr13,NA20799,2,chr13,censat,1.704302,7,0,0.0,aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20805_h1_chr13,NA20805,1,chr13,censat,6.340015,34,1,0.085051,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20805_h1_chr14,NA20805,1,chr14,censat,5.648024,28,0,0.0,bSat-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20805_h1_chr15,NA20805,1,chr15,censat,8.192011,29,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20805_h2_chr22,NA20805,2,chr22,censat,10.261974,52,3,0.444867,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20805_h2_chr14,NA20805,2,chr14,censat,6.361102,35,0,0.0,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20805_h2_chr15,NA20805,2,chr15,censat,8.530878,27,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20805_h2_chr13,NA20805,2,chr13,censat,7.043423,40,3,0.336064,UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20806_h1_chr13,NA20806,1,chr13,censat,9.796455,46,3,0.49887,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20806_h1_chr21,NA20806,1,chr21,censat,7.537591,46,4,0.465025,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20806_h1_chr22,NA20806,1,chr22,censat,11.251773,56,4,0.405179,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20806_h1_chr15,NA20806,1,chr15,censat,8.123661,29,0,0.0,NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
NA20806_h1_chr14,NA20806,1,chr14,censat,7.543455,47,1,0.073692,NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20806_h2_chr15,NA20806,2,chr15,censat,9.50944,40,3,0.330754,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20806_h2_chr21,NA20806,2,chr21,censat,6.927076,40,3,0.358773,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20806_h2_chr22,NA20806,2,chr22,censat,6.121877,39,0,0.0,NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20806_h2_chr13,NA20806,2,chr13,censat,5.839433,35,1,0.117517,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20806_h2_chr14,NA20806,2,chr14,censat,7.64433,47,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20809_h1_chr14,NA20809,1,chr14,censat,5.794369,26,0,0.0,NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20809_h1_chr15,NA20809,1,chr15,censat,4.666476,16,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20809_h1_chr22,NA20809,1,chr22,censat,7.91005,47,2,0.16906,bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20809_h1_chr21,NA20809,1,chr21,censat,3.968839,27,1,0.062448,HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20809_h2_chr14,NA20809,2,chr14,censat,6.063713,32,0,0.0,NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20809_h2_chr21,NA20809,2,chr21,censat,3.833839,26,1,0.054016,HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20809_h2_chr22,NA20809,2,chr22,censat,6.251054,37,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20827_h1_chr13,NA20827,1,chr13,censat,7.532,40,2,0.156784,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20827_h1_chr15,NA20827,1,chr15,censat,12.385692,33,1,0.397298,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20827_h1_chr21,NA20827,1,chr21,censat,8.736421,39,3,0.261471,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20827_h1_chr22,NA20827,1,chr22,censat,6.332162,41,0,0.0,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-HSat1A-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20827_h1_chr14,NA20827,1,chr14,censat,8.178553,44,4,0.307494,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat3-UNK-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20827_h2_chr13,NA20827,2,chr13,censat,9.485603,47,3,0.238438,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20827_h2_chr14,NA20827,2,chr14,censat,12.335702,39,1,0.061612,HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20827_h2_chr15,NA20827,2,chr15,censat,12.373533,46,2,0.736658,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20827_h2_chr21,NA20827,2,chr21,censat,7.658105,45,4,0.427354,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20827_h2_chr22,NA20827,2,chr22,censat,9.14575,50,4,0.508975,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20850_h1_chr21,NA20850,1,chr21,censat,8.398509,45,4,0.446281,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20850_h1_chr14,NA20850,1,chr14,censat,5.365374,29,1,0.069396,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-UNK-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20850_h1_chr15,NA20850,1,chr15,censat,7.637928,34,0,0.0,NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20850_h1_chr13,NA20850,1,chr13,censat,6.529899,33,2,0.161844,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-UNK-aSat-UNK-NONSAT-HSat1A
NA20850_h2_chr22,NA20850,2,chr22,censat,9.163829,55,4,0.553456,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA20850_h2_chr21,NA20850,2,chr21,censat,4.979518,30,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
NA20850_h2_chr15,NA20850,2,chr15,censat,9.215843,29,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA20850_h2_chr13,NA20850,2,chr13,censat,6.184758,32,0,0.0,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA20850_h2_chr14,NA20850,2,chr14,censat,7.639139,47,1,0.065244,NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA20870_h1_chr15,NA20870,1,chr15,censat,11.082246,49,1,0.126589,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
NA20870_h1_chr13,NA20870,1,chr13,censat,5.867222,35,1,0.110409,NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
